Surname Name Avg
Surname6651 Name6651 5.28
Surname6653 Name6653 7.40
Surname6654 Name6654 7.70
Surname6655 Name6655 6.74
Surname6658 Name6658 6.70
Surname6659 Name6659 7.38
Surname6660 Name6660 6.28
Surname6661 Name6661 6.64
Surname6662 Name6662 5.24
Surname6664 Name6664 8.62
Surname6666 Name6666 8.80
Surname6667 Name6667 5.16
Surname6670 Name6670 7.40
Surname6671 Name6671 6.28
Surname6673 Name6673 8.80
Surname6674 Name6674 8.92
Surname6677 Name6677 8.46
Surname6678 Name6678 6.52
Surname6679 Name6679 6.58
Surname6681 Name6681 7.70
Surname6682 Name6682 7.62
Surname6683 Name6683 7.10
Surname6685 Name6685 7.68
Surname6686 Name6686 7.52
Surname6688 Name6688 7.04
Surname6690 Name6690 6.06
Surname6694 Name6694 9.16
Surname6696 Name6696 7.34
Surname6700 Name6700 8.16
Surname6702 Name6702 6.64
Surname6703 Name6703 7.22
Surname6704 Name6704 6.82
Surname6705 Name6705 7.32
Surname6706 Name6706 6.30
Surname6707 Name6707 6.52
Surname6710 Name6710 7.72
Surname6712 Name6712 6.86
Surname6713 Name6713 7.20
Surname6715 Name6715 7.16
Surname6716 Name6716 6.34
Surname6717 Name6717 6.82
Surname6718 Name6718 5.84
Surname6719 Name6719 5.40
Surname6720 Name6720 7.58
Surname6721 Name6721 8.28
Surname6722 Name6722 5.34
Surname6725 Name6725 7.34
Surname6727 Name6727 7.86
Surname6728 Name6728 5.88
Surname6729 Name6729 5.46
Surname6730 Name6730 5.66
Surname6734 Name6734 7.06
Surname6735 Name6735 8.30
Surname6738 Name6738 7.22
Surname6739 Name6739 7.50
Surname6740 Name6740 8.98
Surname6741 Name6741 6.32
Surname6742 Name6742 5.68
Surname6743 Name6743 7.46
Surname6745 Name6745 7.26
Surname6747 Name6747 8.44
Surname6748 Name6748 6.30
Surname6749 Name6749 7.78
Surname6750 Name6750 5.84
Surname6752 Name6752 5.46
Surname6755 Name6755 7.68
Surname6765 Name6765 5.18
Surname6770 Name6770 6.82
Surname6771 Name6771 7.94
Surname6772 Name6772 7.22
Surname6773 Name6773 5.98
Surname6774 Name6774 6.00
Surname6775 Name6775 6.16
Surname6777 Name6777 7.28
Surname6779 Name6779 7.98
Surname6780 Name6780 6.40
Surname6782 Name6782 7.44
Surname6783 Name6783 8.44
Surname6784 Name6784 7.22
Surname6785 Name6785 9.04
Surname6786 Name6786 8.22
Surname6787 Name6787 7.04
Surname6789 Name6789 7.44
Surname6792 Name6792 6.28
Surname6793 Name6793 7.20
Surname6794 Name6794 6.52
Surname6795 Name6795 5.36
Surname6798 Name6798 5.02
Surname6799 Name6799 5.70
Surname6800 Name6800 6.46
Surname6801 Name6801 6.22
Surname6802 Name6802 8.26
Surname6804 Name6804 5.30
Surname6805 Name6805 8.04
Surname6807 Name6807 7.16
Surname6809 Name6809 8.04
Surname6811 Name6811 5.72
Surname6813 Name6813 6.58
Surname6814 Name6814 5.06
Surname6815 Name6815 6.52
Surname6816 Name6816 8.92
Surname6818 Name6818 7.44
Surname6819 Name6819 7.62
Surname6820 Name6820 6.18
Surname6821 Name6821 8.28
Surname6823 Name6823 7.50
Surname6825 Name6825 5.52
Surname6826 Name6826 8.64
Surname6827 Name6827 6.00
Surname6830 Name6830 7.74
Surname6831 Name6831 8.68
Surname6833 Name6833 6.40
Surname6834 Name6834 6.34
Surname6836 Name6836 8.62
Surname6837 Name6837 8.56
Surname6839 Name6839 5.28
Surname6840 Name6840 7.74
Surname6841 Name6841 5.28
Surname6842 Name6842 5.02
Surname6846 Name6846 6.94
Surname6847 Name6847 7.30
Surname6848 Name6848 9.04
Surname6850 Name6850 9.04
Surname6853 Name6853 5.64
Surname6854 Name6854 7.06
Surname6857 Name6857 7.92
Surname6858 Name6858 7.04
Surname6863 Name6863 7.82
Surname6866 Name6866 7.10
Surname6867 Name6867 6.40
Surname6868 Name6868 5.30
Surname6870 Name6870 5.18
Surname6875 Name6875 5.40
Surname6876 Name6876 5.06
Surname6877 Name6877 8.44
Surname6878 Name6878 5.70
Surname6881 Name6881 7.56
Surname6882 Name6882 8.86
Surname6883 Name6883 8.44
Surname6884 Name6884 8.28
Surname6885 Name6885 7.92
Surname6887 Name6887 7.82
Surname6889 Name6889 5.48
Surname6891 Name6891 6.52
Surname6892 Name6892 6.84
Surname6893 Name6893 6.28
Surname6895 Name6895 7.98
Surname6897 Name6897 5.20
Surname6899 Name6899 6.58
Surname6900 Name6900 5.48
Surname6901 Name6901 5.06
Surname6903 Name6903 6.62
Surname6908 Name6908 9.04
Surname6910 Name6910 7.70
Surname6912 Name6912 8.98
Surname6914 Name6914 8.10
Surname6916 Name6916 7.86
Surname6917 Name6917 8.86
Surname6918 Name6918 5.88
Surname6920 Name6920 6.92
Surname6922 Name6922 6.64
Surname6923 Name6923 5.24
Surname6924 Name6924 6.40
Surname6925 Name6925 7.96
Surname6926 Name6926 6.58
Surname6928 Name6928 6.28
Surname6930 Name6930 7.22
Surname6931 Name6931 5.18
Surname6933 Name6933 6.46
Surname6935 Name6935 7.46
Surname6936 Name6936 8.34
Surname6937 Name6937 6.78
Surname6939 Name6939 8.16
Surname6940 Name6940 6.52
Surname6941 Name6941 7.04
Surname6942 Name6942 9.04
Surname6944 Name6944 6.46
Surname6947 Name6947 5.28
Surname6948 Name6948 7.40
Surname6950 Name6950 7.76
Surname6951 Name6951 7.58
Surname6954 Name6954 6.52
Surname6955 Name6955 5.36
Surname6956 Name6956 7.34
Surname6957 Name6957 7.28
Surname6958 Name6958 8.52
Surname6962 Name6962 8.68
Surname6969 Name6969 8.98
Surname6971 Name6971 6.36
Surname6972 Name6972 7.00
Surname6973 Name6973 6.46
Surname6974 Name6974 7.16
Surname6977 Name6977 7.00
Surname6979 Name6979 8.44
Surname6982 Name6982 8.74
Surname6985 Name6985 6.00
Surname6986 Name6986 8.20
Surname6988 Name6988 7.28
Surname6990 Name6990 7.68
Surname6994 Name6994 7.56
Surname6996 Name6996 7.86
Surname6998 Name6998 7.28
Surname6999 Name6999 6.64
Surname7000 Name7000 6.18
Surname7001 Name7001 9.40
Surname7002 Name7002 8.80
Surname7003 Name7003 5.24
Surname7004 Name7004 6.30
Surname7005 Name7005 6.64
Surname7006 Name7006 5.30
Surname7008 Name7008 5.92
Surname7011 Name7011 5.66
Surname7012 Name7012 5.06
Surname7015 Name7015 7.40
Surname7017 Name7017 5.42
Surname7020 Name7020 8.20
Surname7021 Name7021 6.42
Surname7022 Name7022 6.18
Surname7024 Name7024 6.06
Surname7027 Name7027 8.70
Surname7029 Name7029 7.86
Surname7030 Name7030 8.40
Surname7031 Name7031 7.80
Surname7032 Name7032 5.24
Surname7033 Name7033 8.28
Surname7034 Name7034 8.68
Surname7035 Name7035 5.66
Surname7036 Name7036 5.00
Surname7037 Name7037 7.64
Surname7038 Name7038 6.00
Surname7039 Name7039 7.50
Surname7040 Name7040 5.76
Surname7043 Name7043 8.20
Surname7044 Name7044 6.52
Surname7048 Name7048 5.48
Surname7050 Name7050 8.32
Surname7052 Name7052 5.36
Surname7054 Name7054 6.64
Surname7059 Name7059 5.06
Surname7061 Name7061 5.00
Surname7066 Name7066 8.70
Surname7067 Name7067 5.42
Surname7068 Name7068 7.98
Surname7069 Name7069 6.92
Surname7070 Name7070 8.56
Surname7071 Name7071 7.86
Surname7072 Name7072 5.24
Surname7073 Name7073 7.62
Surname7074 Name7074 6.04
Surname7077 Name7077 8.28
Surname7079 Name7079 8.40
Surname7085 Name7085 6.64
Surname7086 Name7086 5.48
Surname7089 Name7089 7.62
Surname7092 Name7092 5.00
Surname7094 Name7094 5.30
Surname7095 Name7095 6.34
Surname7096 Name7096 6.48
Surname7098 Name7098 8.28
Surname7102 Name7102 7.98
Surname7103 Name7103 7.22
Surname7104 Name7104 8.46
Surname7105 Name7105 7.00
Surname7106 Name7106 8.26
Surname7109 Name7109 5.92
Surname7110 Name7110 6.40
Surname7113 Name7113 7.04
Surname7115 Name7115 7.16
Surname7117 Name7117 8.34
Surname7118 Name7118 6.34
Surname7119 Name7119 8.18
Surname7121 Name7121 6.04
Surname7122 Name7122 8.86
Surname7123 Name7123 6.64
Surname7124 Name7124 5.88
Surname7125 Name7125 8.28
Surname7128 Name7128 6.52
Surname7132 Name7132 5.40
Surname7133 Name7133 7.64
Surname7137 Name7137 5.36
Surname7138 Name7138 8.20
Surname7142 Name7142 5.00
Surname7144 Name7144 7.98
Surname7145 Name7145 7.46
Surname7146 Name7146 7.80
Surname7148 Name7148 8.80
Surname7149 Name7149 5.00
Surname7151 Name7151 8.56
Surname7152 Name7152 7.46
Surname7158 Name7158 8.74
Surname7163 Name7163 6.42
Surname7166 Name7166 8.38
Surname7167 Name7167 7.92
Surname7171 Name7171 6.34
Surname7172 Name7172 8.22
Surname7173 Name7173 8.04
Surname7174 Name7174 6.28
Surname7175 Name7175 8.80
Surname7176 Name7176 6.58
Surname7177 Name7177 7.40
Surname7180 Name7180 6.14
Surname7181 Name7181 8.04
Surname7183 Name7183 5.02
Surname7184 Name7184 8.86
Surname7187 Name7187 6.64
Surname7188 Name7188 7.46
Surname7189 Name7189 8.44
Surname7191 Name7191 7.14
Surname7192 Name7192 6.48
Surname7194 Name7194 7.68
Surname7195 Name7195 5.86
Surname7199 Name7199 5.40
Surname7200 Name7200 6.82
Surname7201 Name7201 6.34
Surname7202 Name7202 5.06
Surname7204 Name7204 6.52
Surname7205 Name7205 8.40
Surname7210 Name7210 6.42
Surname7211 Name7211 7.44
Surname7213 Name7213 8.04
Surname7214 Name7214 8.38
Surname7216 Name7216 9.10
Surname7218 Name7218 7.16
Surname7219 Name7219 9.22
Surname7220 Name7220 8.56
Surname7221 Name7221 6.22
Surname7222 Name7222 8.62
Surname7223 Name7223 8.24
Surname7224 Name7224 6.64
Surname7228 Name7228 8.80
Surname7230 Name7230 6.30
Surname7231 Name7231 6.86
Surname7232 Name7232 5.38
Surname7233 Name7233 5.00
Surname7235 Name7235 8.68
Surname7236 Name7236 6.94
Surname7238 Name7238 6.24
Surname7239 Name7239 8.26
Surname7240 Name7240 6.30
Surname7242 Name7242 8.86
Surname7243 Name7243 8.68
Surname7245 Name7245 5.86
Surname7247 Name7247 6.86
Surname7250 Name7250 8.16
Surname7251 Name7251 5.10
Surname7252 Name7252 7.28
Surname7253 Name7253 5.00
Surname7256 Name7256 7.68
Surname7257 Name7257 5.16
Surname7260 Name7260 8.16
Surname7262 Name7262 6.82
Surname7263 Name7263 7.56
Surname7264 Name7264 7.98
Surname7266 Name7266 7.46
Surname7267 Name7267 6.22
Surname7269 Name7269 7.40
Surname7272 Name7272 7.62
Surname7274 Name7274 5.58
Surname7276 Name7276 6.76
Surname7278 Name7278 7.34
Surname7280 Name7280 8.86
Surname7282 Name7282 6.58
Surname7284 Name7284 6.22
Surname7285 Name7285 6.80
Surname7286 Name7286 6.58
Surname7287 Name7287 5.70
Surname7288 Name7288 5.20
Surname7290 Name7290 6.58
Surname7291 Name7291 5.94
Surname7293 Name7293 6.28
Surname7294 Name7294 7.46
Surname7295 Name7295 8.74
Surname7298 Name7298 6.98
Surname7299 Name7299 8.50
Surname7300 Name7300 8.44
Surname7302 Name7302 5.00
Surname7303 Name7303 7.86
Surname7305 Name7305 5.94
Surname7307 Name7307 7.26
Surname7308 Name7308 5.58
Surname7309 Name7309 6.12
Surname7310 Name7310 6.92
Surname7311 Name7311 6.30
Surname7312 Name7312 5.52
Surname7314 Name7314 8.50
Surname7316 Name7316 7.40
Surname7318 Name7318 7.64
Surname7319 Name7319 7.32
Surname7320 Name7320 8.98
Surname7322 Name7322 5.76
Surname7325 Name7325 7.46
Surname7326 Name7326 7.44
Surname7327 Name7327 8.92
Surname7330 Name7330 6.18
Surname7331 Name7331 9.10
Surname7332 Name7332 5.76
Surname7335 Name7335 7.80
Surname7338 Name7338 7.98
Surname7339 Name7339 7.10
Surname7340 Name7340 6.46
Surname7341 Name7341 7.28
Surname7343 Name7343 8.74
Surname7344 Name7344 7.18
Surname7349 Name7349 7.48
Surname7350 Name7350 7.52
Surname7351 Name7351 6.70
Surname7352 Name7352 8.16
Surname7355 Name7355 6.28
Surname7359 Name7359 8.40
Surname7360 Name7360 6.64
Surname7363 Name7363 7.88
Surname7365 Name7365 7.22
Surname7366 Name7366 5.42
Surname7370 Name7370 8.80
Surname7372 Name7372 8.16
Surname7374 Name7374 6.34
Surname7377 Name7377 7.16
Surname7380 Name7380 6.68
Surname7381 Name7381 6.46
Surname7385 Name7385 7.74
Surname7387 Name7387 7.90
Surname7389 Name7389 5.40
Surname7393 Name7393 8.44
Surname7394 Name7394 5.88
Surname7395 Name7395 6.86
Surname7397 Name7397 5.90
Surname7398 Name7398 6.74
Surname7400 Name7400 5.46
Surname7401 Name7401 8.62
Surname7402 Name7402 6.52
Surname7404 Name7404 8.98
Surname7406 Name7406 6.04
Surname7412 Name7412 8.80
Surname7414 Name7414 5.70
Surname7415 Name7415 5.00
Surname7416 Name7416 5.18
Surname7417 Name7417 7.94
Surname7418 Name7418 5.84
Surname7419 Name7419 6.10
Surname7420 Name7420 5.46
Surname7421 Name7421 8.18
Surname7424 Name7424 5.82
Surname7425 Name7425 8.98
Surname7427 Name7427 8.28
Surname7428 Name7428 6.52
Surname7429 Name7429 7.86
Surname7430 Name7430 7.68
Surname7432 Name7432 6.46
Surname7433 Name7433 7.46
Surname7435 Name7435 9.04
Surname7438 Name7438 9.16
Surname7439 Name7439 7.62
Surname7441 Name7441 5.38
Surname7442 Name7442 5.78
Surname7444 Name7444 9.04
Surname7445 Name7445 9.22
Surname7446 Name7446 8.86
Surname7447 Name7447 6.98
Surname7448 Name7448 7.58
Surname7449 Name7449 6.70
Surname7450 Name7450 5.86
Surname7451 Name7451 6.42
Surname7452 Name7452 7.74
Surname7454 Name7454 7.04
Surname7455 Name7455 6.80
Surname7457 Name7457 7.14
Surname7458 Name7458 5.46
Surname7460 Name7460 5.32
Surname7461 Name7461 7.86
Surname7462 Name7462 5.42
Surname7464 Name7464 8.34
Surname7465 Name7465 6.00
Surname7469 Name7469 7.32
Surname7470 Name7470 8.32
Surname7471 Name7471 5.42
Surname7472 Name7472 5.68
Surname7474 Name7474 6.76
Surname7475 Name7475 5.00
Surname7476 Name7476 6.86
Surname7477 Name7477 5.44
Surname7479 Name7479 8.22
Surname7480 Name7480 7.28
Surname7481 Name7481 7.22
Surname7484 Name7484 5.48
Surname7485 Name7485 7.46
Surname7488 Name7488 8.04
Surname7489 Name7489 7.70
Surname7490 Name7490 6.08
Surname7491 Name7491 5.36
Surname7492 Name7492 8.86
Surname7493 Name7493 5.64
Surname7494 Name7494 5.70
Surname7496 Name7496 5.98
Surname7498 Name7498 6.22
Surname7499 Name7499 6.22
Surname7500 Name7500 7.28
Surname7501 Name7501 8.00
Surname7502 Name7502 7.62
Surname7505 Name7505 8.22
Surname7506 Name7506 8.00
Surname7508 Name7508 6.16
Surname7509 Name7509 7.04
Surname7512 Name7512 6.72
Surname7513 Name7513 8.22
Surname7515 Name7515 8.38
Surname7516 Name7516 5.18
Surname7519 Name7519 7.98
Surname7520 Name7520 7.10
Surname7522 Name7522 6.64
Surname7524 Name7524 7.98
Surname7526 Name7526 7.16
Surname7527 Name7527 5.28
Surname7528 Name7528 8.10
Surname7529 Name7529 6.40
Surname7531 Name7531 7.10
Surname7533 Name7533 7.70
Surname7536 Name7536 8.32
Surname7537 Name7537 7.46
Surname7542 Name7542 8.44
Surname7543 Name7543 8.40
Surname7547 Name7547 7.28
Surname7548 Name7548 6.34
Surname7550 Name7550 6.76
Surname7551 Name7551 6.98
Surname7552 Name7552 8.98
Surname7553 Name7553 8.44
Surname7554 Name7554 7.68
Surname7556 Name7556 7.34
Surname7558 Name7558 6.64
Surname7559 Name7559 6.52
Surname7560 Name7560 7.12
Surname7562 Name7562 6.70
Surname7563 Name7563 8.14
Surname7564 Name7564 7.06
Surname7567 Name7567 9.22
Surname7568 Name7568 8.04
Surname7571 Name7571 7.98
Surname7572 Name7572 8.70
Surname7575 Name7575 5.12
Surname7577 Name7577 6.98
Surname7582 Name7582 8.28
Surname7583 Name7583 5.12
Surname7584 Name7584 6.68
Surname7585 Name7585 8.50
Surname7586 Name7586 7.86
Surname7588 Name7588 5.52
Surname7589 Name7589 6.46
Surname7592 Name7592 5.54
Surname7593 Name7593 6.34
Surname7594 Name7594 6.28
Surname7598 Name7598 8.76
Surname7601 Name7601 6.22
Surname7603 Name7603 8.08
Surname7605 Name7605 6.86
Surname7608 Name7608 7.68
Surname7610 Name7610 7.22
Surname7615 Name7615 9.04
Surname7616 Name7616 6.76
Surname7618 Name7618 7.74
Surname7621 Name7621 8.04
Surname7622 Name7622 8.08
Surname7623 Name7623 5.30
Surname7628 Name7628 6.42
Surname7629 Name7629 6.82
Surname7631 Name7631 7.40
Surname7632 Name7632 5.88
Surname7634 Name7634 5.30
Surname7635 Name7635 5.18
Surname7636 Name7636 9.16
Surname7637 Name7637 7.34
Surname7639 Name7639 6.34
Surname7641 Name7641 6.56
Surname7642 Name7642 6.62
Surname7645 Name7645 7.68
Surname7646 Name7646 7.68
Surname7650 Name7650 8.46
Surname7657 Name7657 7.58
Surname7658 Name7658 7.74
Surname7659 Name7659 5.36
Surname7660 Name7660 8.08
Surname7662 Name7662 7.80
Surname7663 Name7663 5.80
Surname7665 Name7665 8.50
Surname7666 Name7666 6.28
Surname7668 Name7668 6.00
Surname7669 Name7669 5.88
Surname7670 Name7670 6.44
Surname7673 Name7673 6.78
Surname7674 Name7674 5.68
Surname7675 Name7675 7.18
Surname7676 Name7676 5.36
Surname7677 Name7677 6.22
Surname7680 Name7680 5.42
Surname7682 Name7682 7.30
Surname7683 Name7683 6.18
Surname7685 Name7685 5.30
Surname7686 Name7686 7.18
Surname7687 Name7687 6.28
Surname7689 Name7689 7.16
Surname7691 Name7691 8.44
Surname7694 Name7694 6.88
Surname7695 Name7695 5.36
Surname7696 Name7696 6.04
Surname7700 Name7700 7.88
Surname7702 Name7702 6.22
Surname7705 Name7705 6.46
Surname7706 Name7706 8.20
Surname7709 Name7709 7.46
Surname7711 Name7711 7.58
Surname7712 Name7712 6.10
Surname7713 Name7713 7.04
Surname7715 Name7715 6.42
Surname7718 Name7718 6.00
Surname7719 Name7719 8.02
Surname7720 Name7720 7.70
Surname7721 Name7721 6.50
Surname7722 Name7722 7.00
Surname7725 Name7725 5.58
Surname7726 Name7726 5.92
Surname7727 Name7727 8.80
Surname7729 Name7729 5.36
Surname7734 Name7734 8.50
Surname7736 Name7736 5.60
Surname7738 Name7738 5.40
Surname7739 Name7739 7.70
Surname7740 Name7740 5.36
Surname7742 Name7742 7.16
Surname7746 Name7746 6.04
Surname7748 Name7748 8.52
Surname7755 Name7755 6.10
Surname7757 Name7757 7.26
Surname7758 Name7758 7.46
Surname7759 Name7759 8.92
Surname7760 Name7760 8.92
Surname7762 Name7762 7.40
Surname7767 Name7767 7.64
Surname7768 Name7768 8.04
Surname7769 Name7769 6.58
Surname7770 Name7770 6.22
Surname7771 Name7771 5.12
Surname7773 Name7773 9.04
Surname7774 Name7774 7.40
Surname7775 Name7775 5.88
Surname7776 Name7776 7.22
Surname7777 Name7777 8.80
Surname7778 Name7778 8.32
Surname7779 Name7779 6.10
Surname7780 Name7780 6.12
Surname7782 Name7782 6.28
Surname7784 Name7784 9.16
Surname7789 Name7789 6.74
Surname7790 Name7790 7.24
Surname7791 Name7791 8.92
Surname7792 Name7792 7.84
Surname7793 Name7793 5.12
Surname7795 Name7795 8.28
Surname7798 Name7798 7.86
Surname7799 Name7799 6.28
Surname7800 Name7800 5.66
Surname7803 Name7803 8.98
Surname7804 Name7804 6.04
Surname7806 Name7806 8.68
Surname7807 Name7807 5.70
Surname7808 Name7808 8.04
Surname7810 Name7810 5.88
Surname7813 Name7813 5.54
Surname7814 Name7814 7.34
Surname7815 Name7815 8.62
Surname7816 Name7816 6.22
Surname7817 Name7817 6.76
Surname7819 Name7819 6.88
Surname7821 Name7821 7.00
Surname7823 Name7823 5.60
Surname7824 Name7824 8.68
Surname7825 Name7825 7.06
Surname7827 Name7827 6.52
Surname7828 Name7828 5.20
Surname7829 Name7829 5.78
Surname7830 Name7830 7.56
Surname7831 Name7831 5.88
Surname7836 Name7836 7.62
Surname7837 Name7837 5.80
Surname7838 Name7838 8.98
Surname7840 Name7840 8.34
Surname7842 Name7842 7.30
Surname7843 Name7843 5.12
Surname7844 Name7844 5.10
Surname7845 Name7845 8.62
Surname7846 Name7846 6.52
Surname7847 Name7847 8.92
Surname7849 Name7849 7.56
Surname7852 Name7852 7.98
Surname7860 Name7860 7.02
Surname7861 Name7861 6.46
Surname7863 Name7863 9.34
Surname7864 Name7864 9.46
Surname7865 Name7865 7.62
Surname7867 Name7867 8.50
Surname7870 Name7870 5.18
Surname7872 Name7872 5.84
Surname7873 Name7873 8.46
Surname7875 Name7875 6.72
Surname7876 Name7876 5.60
Surname7879 Name7879 5.24
Surname7882 Name7882 8.40
Surname7883 Name7883 7.16
Surname7884 Name7884 8.86
Surname7886 Name7886 5.64
Surname7887 Name7887 5.24
Surname7888 Name7888 8.98
Surname7889 Name7889 6.64
Surname7891 Name7891 6.46
Surname7893 Name7893 6.58
Surname7894 Name7894 6.58
Surname7895 Name7895 5.40
Surname7896 Name7896 6.10
Surname7897 Name7897 8.70
Surname7902 Name7902 6.04
Surname7904 Name7904 5.84
Surname7905 Name7905 8.86
Surname7910 Name7910 7.28
Surname7914 Name7914 8.70
Surname7915 Name7915 5.24
Surname7918 Name7918 5.40
Surname7920 Name7920 8.10
Surname7921 Name7921 7.10
Surname7922 Name7922 5.60
Surname7925 Name7925 7.92
Surname7926 Name7926 6.70
Surname7927 Name7927 7.58
Surname7928 Name7928 5.16
Surname7931 Name7931 7.70
Surname7932 Name7932 5.18
Surname7934 Name7934 6.12
Surname7936 Name7936 8.86
Surname7937 Name7937 5.82
Surname7939 Name7939 8.80
Surname7941 Name7941 8.58
Surname7942 Name7942 5.72
Surname7943 Name7943 7.34
Surname7944 Name7944 8.28
Surname7946 Name7946 5.52
Surname7948 Name7948 8.44
Surname7949 Name7949 8.02
Surname7951 Name7951 5.76
Surname7952 Name7952 5.02
Surname7953 Name7953 5.68
Surname7954 Name7954 6.28
Surname7955 Name7955 7.52
Surname7957 Name7957 5.30
Surname7958 Name7958 8.10
Surname7959 Name7959 9.04
Surname7960 Name7960 7.46
Surname7963 Name7963 7.86
Surname7964 Name7964 5.68
Surname7967 Name7967 6.30
Surname7968 Name7968 6.40
Surname7969 Name7969 5.24
Surname7971 Name7971 8.04
Surname7973 Name7973 5.24
Surname7974 Name7974 5.52
Surname7975 Name7975 5.36
Surname7977 Name7977 5.32
Surname7979 Name7979 5.58
Surname7980 Name7980 6.64
Surname7984 Name7984 8.32
Surname7985 Name7985 7.08
Surname7989 Name7989 5.66
Surname7990 Name7990 7.10
Surname7993 Name7993 6.94
Surname7995 Name7995 5.44
Surname7996 Name7996 6.04
Surname7997 Name7997 8.32
Surname7999 Name7999 5.88
Surname8000 Name8000 6.62
Surname8001 Name8001 8.14
Surname8002 Name8002 6.94
Surname8003 Name8003 8.22
Surname8004 Name8004 8.62
Surname8005 Name8005 6.70
Surname8006 Name8006 6.24
Surname8011 Name8011 7.28
Surname8012 Name8012 6.70
Surname8013 Name8013 5.88
Surname8014 Name8014 7.40
Surname8015 Name8015 7.68
Surname8016 Name8016 8.34
Surname8019 Name8019 8.92
Surname8020 Name8020 8.46
Surname8021 Name8021 5.78
Surname8023 Name8023 5.64
Surname8025 Name8025 6.46
Surname8027 Name8027 7.86
Surname8028 Name8028 7.34
Surname8030 Name8030 5.66
Surname8032 Name8032 8.68
Surname8034 Name8034 7.16
Surname8035 Name8035 6.58
Surname8036 Name8036 7.28
Surname8037 Name8037 7.42
Surname8039 Name8039 8.46
Surname8042 Name8042 7.64
Surname8044 Name8044 7.52
Surname8045 Name8045 7.64
Surname8046 Name8046 7.28
Surname8047 Name8047 7.44
Surname8049 Name8049 8.98
Surname8050 Name8050 7.20
Surname8051 Name8051 8.26
Surname8053 Name8053 5.34
Surname8054 Name8054 8.22
Surname8056 Name8056 9.10
Surname8058 Name8058 6.52
Surname8061 Name8061 8.58
Surname8062 Name8062 8.20
Surname8065 Name8065 5.16
Surname8066 Name8066 7.56
Surname8069 Name8069 7.70
Surname8070 Name8070 6.06
Surname8071 Name8071 8.40
Surname8072 Name8072 6.36
Surname8073 Name8073 9.28
Surname8074 Name8074 7.92
Surname8075 Name8075 6.18
Surname8076 Name8076 5.40
Surname8077 Name8077 6.42
Surname8078 Name8078 8.32
Surname8079 Name8079 8.62
Surname8081 Name8081 7.92
Surname8083 Name8083 8.86
Surname8085 Name8085 5.54
Surname8087 Name8087 7.44
Surname8088 Name8088 7.10
Surname8089 Name8089 5.06
Surname8091 Name8091 6.58
Surname8094 Name8094 5.20
Surname8095 Name8095 5.76
Surname8096 Name8096 6.18
Surname8098 Name8098 6.16
Surname8099 Name8099 8.62
Surname8100 Name8100 5.12
Surname8101 Name8101 9.52
Surname8102 Name8102 5.60
Surname8103 Name8103 8.68
Surname8104 Name8104 7.28
Surname8105 Name8105 5.58
Surname8108 Name8108 5.92
Surname8109 Name8109 7.20
Surname8112 Name8112 9.46
Surname8115 Name8115 7.16
Surname8122 Name8122 5.40
Surname8123 Name8123 7.28
Surname8124 Name8124 5.80
Surname8125 Name8125 5.42
Surname8127 Name8127 5.88
Surname8130 Name8130 8.58
Surname8132 Name8132 5.08
Surname8133 Name8133 9.10
Surname8137 Name8137 5.58
Surname8138 Name8138 5.70
Surname8139 Name8139 8.88
Surname8140 Name8140 7.40
Surname8143 Name8143 5.88
Surname8144 Name8144 5.82
Surname8145 Name8145 6.00
Surname8147 Name8147 6.64
Surname8150 Name8150 7.28
Surname8151 Name8151 8.92
Surname8152 Name8152 5.76
Surname8154 Name8154 5.08
Surname8155 Name8155 5.94
Surname8156 Name8156 8.22
Surname8157 Name8157 5.36
Surname8158 Name8158 6.58
Surname8160 Name8160 6.60
Surname8162 Name8162 6.00
Surname8165 Name8165 5.28
Surname8166 Name8166 9.34
Surname8168 Name8168 5.42
Surname8170 Name8170 7.30
Surname8171 Name8171 7.74
Surname8173 Name8173 8.16
Surname8174 Name8174 8.68
Surname8176 Name8176 6.34
Surname8178 Name8178 7.38
Surname8179 Name8179 8.80
Surname8180 Name8180 5.06
Surname8181 Name8181 5.42
Surname8183 Name8183 8.28
Surname8185 Name8185 7.56
Surname8186 Name8186 5.46
Surname8187 Name8187 8.40
Surname8188 Name8188 6.12
Surname8189 Name8189 7.80
Surname8191 Name8191 5.28
Surname8192 Name8192 8.22
Surname8194 Name8194 6.30
Surname8195 Name8195 7.80
Surname8196 Name8196 7.98
Surname8197 Name8197 5.82
Surname8198 Name8198 7.58
Surname8199 Name8199 6.10
Surname8200 Name8200 7.50
Surname8201 Name8201 7.16
Surname8202 Name8202 8.04
Surname8203 Name8203 7.90
Surname8204 Name8204 5.82
Surname8210 Name8210 6.40
Surname8211 Name8211 6.30
Surname8213 Name8213 5.76
Surname8214 Name8214 5.18
Surname8219 Name8219 5.42
Surname8222 Name8222 5.48
Surname8223 Name8223 8.46
Surname8225 Name8225 5.82
Surname8226 Name8226 5.08
Surname8227 Name8227 8.52
Surname8228 Name8228 8.34
Surname8231 Name8231 7.98
Surname8234 Name8234 5.02
Surname8235 Name8235 6.10
Surname8236 Name8236 8.98
Surname8238 Name8238 7.22
Surname8239 Name8239 5.18
Surname8240 Name8240 6.40
Surname8241 Name8241 8.86
Surname8242 Name8242 7.68
Surname8243 Name8243 6.92
Surname8244 Name8244 5.02
Surname8247 Name8247 5.58
Surname8250 Name8250 7.40
Surname8253 Name8253 6.28
