Surname Name Avg
Surname8768 Name8768 3.60
Surname8769 Name8769 4.72
Surname8772 Name8772 1.90
Surname8773 Name8773 2.38
Surname8775 Name8775 2.48
Surname8776 Name8776 2.90
Surname8778 Name8778 3.66
Surname8783 Name8783 1.84
Surname8784 Name8784 2.68
Surname8785 Name8785 1.66
Surname8788 Name8788 3.42
Surname8789 Name8789 2.14
Surname8790 Name8790 2.26
Surname8791 Name8791 4.54
Surname8795 Name8795 2.26
Surname8797 Name8797 4.48
Surname8798 Name8798 4.36
Surname8799 Name8799 2.20
Surname8807 Name8807 2.38
Surname8811 Name8811 2.20
Surname8816 Name8816 4.18
Surname8819 Name8819 4.12
Surname8822 Name8822 2.14
Surname8824 Name8824 3.02
Surname8827 Name8827 2.74
Surname8830 Name8830 2.26
Surname8833 Name8833 2.44
Surname8834 Name8834 1.72
Surname8837 Name8837 2.68
Surname8838 Name8838 3.78
Surname8843 Name8843 1.84
Surname8845 Name8845 4.78
Surname8846 Name8846 4.88
Surname8849 Name8849 4.88
Surname8852 Name8852 1.96
Surname8854 Name8854 4.08
Surname8855 Name8855 2.44
Surname8858 Name8858 2.44
Surname8861 Name8861 2.02
Surname8864 Name8864 3.60
Surname8865 Name8865 4.32
Surname8866 Name8866 2.14
Surname8872 Name8872 3.48
Surname8874 Name8874 2.44
Surname8876 Name8876 4.06
Surname8877 Name8877 3.58
Surname8881 Name8881 4.78
Surname8882 Name8882 3.82
Surname8883 Name8883 2.20
Surname8884 Name8884 3.72
Surname8887 Name8887 1.96
Surname8890 Name8890 4.30
Surname8892 Name8892 2.80
Surname8894 Name8894 2.78
Surname8897 Name8897 2.12
Surname8898 Name8898 3.56
Surname8900 Name8900 2.20
Surname8903 Name8903 2.92
Surname8904 Name8904 1.90
Surname8905 Name8905 4.94
Surname8906 Name8906 3.72
Surname8909 Name8909 3.96
Surname8912 Name8912 2.84
Surname8914 Name8914 3.24
Surname8915 Name8915 4.78
Surname8917 Name8917 2.50
Surname8918 Name8918 3.90
Surname8923 Name8923 4.70
Surname8925 Name8925 1.72
Surname8926 Name8926 3.94
Surname8928 Name8928 2.62
Surname8931 Name8931 1.90
Surname8933 Name8933 3.14
Surname8935 Name8935 2.84
Surname8936 Name8936 2.08
Surname8938 Name8938 4.72
Surname8941 Name8941 4.56
Surname8942 Name8942 4.60
Surname8943 Name8943 2.82
Surname8944 Name8944 4.60
Surname8945 Name8945 3.44
Surname8948 Name8948 4.20
Surname8952 Name8952 1.96
Surname8954 Name8954 2.44
Surname8955 Name8955 4.88
Surname8957 Name8957 3.44
Surname8958 Name8958 2.60
Surname8961 Name8961 2.96
Surname8962 Name8962 2.80
Surname8963 Name8963 4.02
Surname8966 Name8966 1.84
Surname8970 Name8970 3.66
Surname8971 Name8971 3.96
Surname8974 Name8974 4.26
Surname8976 Name8976 4.18
Surname8977 Name8977 4.18
Surname8978 Name8978 3.26
Surname8981 Name8981 4.54
Surname8982 Name8982 2.32
Surname8983 Name8983 4.20
Surname8984 Name8984 3.62
Surname8986 Name8986 4.48
Surname8987 Name8987 3.68
Surname8988 Name8988 3.90
Surname8989 Name8989 3.30
Surname8991 Name8991 2.26
Surname8992 Name8992 4.48
Surname8996 Name8996 2.72
Surname8999 Name8999 3.46
Surname9000 Name9000 1.72
Surname9001 Name9001 4.30
Surname9004 Name9004 2.08
Surname9005 Name9005 4.08
Surname9006 Name9006 3.12
Surname9007 Name9007 4.34
Surname9012 Name9012 4.80
Surname9015 Name9015 2.68
Surname9017 Name9017 3.68
Surname9018 Name9018 3.02
Surname9020 Name9020 4.78
Surname9021 Name9021 3.36
Surname9024 Name9024 4.76
Surname9025 Name9025 1.78
Surname9026 Name9026 3.48
Surname9027 Name9027 4.84
Surname9028 Name9028 4.36
Surname9031 Name9031 2.20
Surname9032 Name9032 2.84
Surname9039 Name9039 2.92
Surname9040 Name9040 4.12
Surname9041 Name9041 4.54
Surname9042 Name9042 3.66
Surname9045 Name9045 4.48
Surname9047 Name9047 2.14
Surname9051 Name9051 3.26
Surname9055 Name9055 4.18
Surname9056 Name9056 3.72
Surname9057 Name9057 3.14
Surname9061 Name9061 2.90
Surname9063 Name9063 4.60
Surname9067 Name9067 2.44
Surname9071 Name9071 2.56
Surname9073 Name9073 3.36
Surname9074 Name9074 3.62
Surname9077 Name9077 3.36
Surname9080 Name9080 3.08
Surname9088 Name9088 4.36
Surname9089 Name9089 4.24
Surname9090 Name9090 2.80
Surname9091 Name9091 2.56
Surname9092 Name9092 4.14
Surname9093 Name9093 4.96
Surname9094 Name9094 4.90
Surname9095 Name9095 4.12
Surname9096 Name9096 2.38
Surname9099 Name9099 3.54
Surname9102 Name9102 2.20
Surname9104 Name9104 2.66
Surname9105 Name9105 2.96
Surname9106 Name9106 2.90
Surname9108 Name9108 3.36
Surname9109 Name9109 4.12
Surname9110 Name9110 3.38
Surname9111 Name9111 2.90
Surname9115 Name9115 3.98
Surname9117 Name9117 4.32
Surname9119 Name9119 3.24
Surname9120 Name9120 2.74
Surname9124 Name9124 4.06
Surname9127 Name9127 2.32
Surname9128 Name9128 2.32
Surname9129 Name9129 4.24
Surname9130 Name9130 4.42
Surname9132 Name9132 3.78
Surname9135 Name9135 2.62
Surname9137 Name9137 3.50
Surname9140 Name9140 3.20
Surname9141 Name9141 4.24
Surname9142 Name9142 2.44
Surname9143 Name9143 4.84
Surname9146 Name9146 2.98
Surname9150 Name9150 4.60
Surname9152 Name9152 3.20
Surname9153 Name9153 3.82
Surname9157 Name9157 2.74
Surname9159 Name9159 4.84
Surname9161 Name9161 4.02
Surname9162 Name9162 2.32
Surname9164 Name9164 2.86
Surname9166 Name9166 4.82
Surname9168 Name9168 4.48
Surname9172 Name9172 1.42
Surname9176 Name9176 4.02
Surname9181 Name9181 3.78
Surname9183 Name9183 4.36
Surname9184 Name9184 4.70
Surname9187 Name9187 2.78
Surname9190 Name9190 4.12
Surname9191 Name9191 1.66
Surname9192 Name9192 2.50
Surname9195 Name9195 4.94
Surname9197 Name9197 3.02
Surname9199 Name9199 4.54
Surname9202 Name9202 2.44
Surname9206 Name9206 3.78
Surname9211 Name9211 2.36
Surname9212 Name9212 3.42
Surname9215 Name9215 3.20
Surname9216 Name9216 4.64
Surname9221 Name9221 2.80
Surname9222 Name9222 2.72
Surname9223 Name9223 4.70
Surname9225 Name9225 2.78
Surname9226 Name9226 2.80
Surname9230 Name9230 4.42
Surname9234 Name9234 3.14
Surname9235 Name9235 4.42
Surname9239 Name9239 3.84
Surname9241 Name9241 4.88
Surname9248 Name9248 2.48
Surname9252 Name9252 4.06
Surname9253 Name9253 2.84
Surname9261 Name9261 4.88
Surname9262 Name9262 4.20
Surname9267 Name9267 4.76
Surname9272 Name9272 2.96
Surname9273 Name9273 4.24
Surname9275 Name9275 2.32
Surname9277 Name9277 4.90
Surname9278 Name9278 2.32
Surname9279 Name9279 3.30
Surname9283 Name9283 3.14
Surname9287 Name9287 3.08
Surname9289 Name9289 3.54
Surname9290 Name9290 4.18
Surname9291 Name9291 4.24
Surname9293 Name9293 2.86
Surname9294 Name9294 3.84
Surname9295 Name9295 4.36
Surname9297 Name9297 3.82
Surname9299 Name9299 3.72
Surname9303 Name9303 2.68
Surname9304 Name9304 2.42
Surname9305 Name9305 4.94
Surname9307 Name9307 4.06
Surname9309 Name9309 3.04
Surname9313 Name9313 1.96
Surname9315 Name9315 4.30
Surname9317 Name9317 2.86
Surname9319 Name9319 2.44
Surname9320 Name9320 2.30
Surname9321 Name9321 3.84
Surname9326 Name9326 3.66
Surname9327 Name9327 2.62
Surname9328 Name9328 2.14
Surname9330 Name9330 3.08
Surname9337 Name9337 4.54
Surname9341 Name9341 1.42
Surname9342 Name9342 2.44
Surname9346 Name9346 3.44
Surname9347 Name9347 3.18
Surname9349 Name9349 3.90
Surname9352 Name9352 2.02
Surname9353 Name9353 3.66
Surname9356 Name9356 3.96
Surname9357 Name9357 2.44
Surname9359 Name9359 3.54
Surname9360 Name9360 2.54
Surname9366 Name9366 4.36
Surname9368 Name9368 4.90
Surname9370 Name9370 2.50
Surname9371 Name9371 2.14
Surname9372 Name9372 2.48
Surname9375 Name9375 2.02
Surname9380 Name9380 3.08
Surname9382 Name9382 3.32
Surname9388 Name9388 3.08
Surname9390 Name9390 2.80
Surname9392 Name9392 3.48
Surname9396 Name9396 1.72
Surname9397 Name9397 2.72
Surname9398 Name9398 4.66
Surname9404 Name9404 3.78
Surname9405 Name9405 4.52
Surname9406 Name9406 3.02
Surname9408 Name9408 4.02
Surname9411 Name9411 3.14
Surname9412 Name9412 3.66
Surname9413 Name9413 4.84
Surname9416 Name9416 4.72
Surname9417 Name9417 2.42
Surname9418 Name9418 3.38
Surname9424 Name9424 2.44
Surname9425 Name9425 2.32
Surname9427 Name9427 3.48
Surname9430 Name9430 2.60
Surname9431 Name9431 2.08
Surname9433 Name9433 4.90
Surname9437 Name9437 4.22
Surname9441 Name9441 4.20
Surname9442 Name9442 4.72
Surname9447 Name9447 4.18
Surname9451 Name9451 3.32
Surname9452 Name9452 3.48
Surname9454 Name9454 2.96
Surname9456 Name9456 2.56
Surname9457 Name9457 4.82
Surname9458 Name9458 4.78
Surname9460 Name9460 2.32
Surname9462 Name9462 2.78
Surname9464 Name9464 4.02
Surname9467 Name9467 4.20
Surname9468 Name9468 3.26
Surname9469 Name9469 3.60
Surname9473 Name9473 4.82
Surname9476 Name9476 4.12
Surname9481 Name9481 2.08
Surname9485 Name9485 2.66
Surname9493 Name9493 3.26
Surname9497 Name9497 2.32
Surname9505 Name9505 4.18
Surname9506 Name9506 3.20
Surname9507 Name9507 2.32
Surname9509 Name9509 2.14
Surname9510 Name9510 2.44
Surname9511 Name9511 4.02
Surname9513 Name9513 3.94
Surname9517 Name9517 1.72
Surname9518 Name9518 2.68
Surname9520 Name9520 2.56
Surname9526 Name9526 2.96
Surname9527 Name9527 3.72
Surname9528 Name9528 2.54
Surname9529 Name9529 4.58
Surname9531 Name9531 4.14
Surname9532 Name9532 4.42
Surname9535 Name9535 2.90
Surname9538 Name9538 3.60
Surname9540 Name9540 3.00
Surname9541 Name9541 3.84
Surname9542 Name9542 4.94
Surname9544 Name9544 4.18
Surname9546 Name9546 1.84
Surname9547 Name9547 2.62
Surname9550 Name9550 4.24
Surname9552 Name9552 4.98
Surnam
